1,create,創り出す
1353,nightmare,悪夢(のような状況)；不安感
1354,horror,恐怖；強い嫌悪；嫌な物［人］
1355,cluster,集団；(植物の)房，束
1356,pollen,花粉
1357,hive,ミツバチの巣(箱)；人の集まる所
1358,irrigation,灌漑
1359,dose,(薬の1回分の)服用量；放射線の1回の照射量
1360,suicide,自殺；自殺的行為
1361,feast,祝宴；大ごちそう；楽しみ
1362,cuisine,(独特の)料理，料理法
1363,rumor,うわさ
1364,proverb,ことわざ
1365,signature,署名；特徴
1366,formula,方法，解決策；公式
1367,tuition,【主に米】 授業料；(個人)指導
1368,intake,摂取量；受け入れ数；取り入れること
1369,spectrum,スペクトル；(波動・変動の)範囲
1370,kidney,腎臓
1371,gear,用具(一式)，器具；歯車；ギア
1372,aisle,(座席間などの)通路
1373,grief,深い悲しみ
1374,destiny,運命
1375,skull,頭骨，頭蓋骨；頭脳
1376,tomb,墓
1377,monk,修道士，僧
1378,worship,崇拝，礼拝(式)；賛美
1379,outstanding,際立った；未払いの；未解決の
1380,unprecedented,前例のない；空前の
1381,infinite,無限の；無数の
1382,worthwhile,価値がある；立派な
1383,indispensable,不可欠な
1384,compulsory,義務的な，強制的な
1385,probable,十分にありそうな
1386,ambiguous,あいまいな；多義的な
1387,obscure,(世に)知られていない；不明瞭な
1388,skeptical,(～に)懐疑的な
1389,fragile,壊れやすい；虚弱な
1390,static,静的な；動きのない
1391,gradual,徐々の，緩やかな
1392,vocal,声の，発声の；はっきりものを言う
1393,vivid,鮮やかな；生き生きとした
1394,imperial,帝国の；皇帝の
1395,hostile,敵意のある
1396,superficial,表面的な
1397,scarce,乏しい；珍しい
1398,gross,総計の；甚だしい；粗野な
1399,inherent,生来の，本来的に備わっている
1400,notable,注目に値する；著名な
1401,update,を最新のものにする；をアップデートする
1402,refresh,(気分)をさわやかにする；(記憶など)を新たにする；を最新のものにする
1403,bloom,花が咲く；栄える
1404,conquer,を征服する；を克服する
1405,induce,を引き起こす；を説得する
1406,attain,を獲得する，達成する；に達する
1407,spray,を吹きかける，に吹きつける
1408,retrieve,(情報)を検索する；を取り戻す；を回復する
1409,portray,を描く；(の役)を演じる
1410,scratch,を引っかく；を取り消す，削除する
1411,designate,を指定する；を任命する
1412,contradict,と矛盾する；に反対意見を言う
1413,sigh,ため息をつく
1414,disrupt,を混乱させる；を分裂させる
1415,depart,出発する；(～から)それる(from)
1416,navigate,(を)誘導する；(を)操縦する；(を)航行する
1417,beg,に(～を)切に頼む(for)；(を)懇願する
1418,inhabit,に住んでいる；に宿る，存する
1419,diagnose,(を)診断する
1420,comprehend,を理解する
1421,oblige,に義務づける；に恩恵を施す
1422,cram,に詰め込む；詰め込み勉強をする
1423,flock,群がる，集まる
1424,underestimate,(を)過小評価する；(を)軽く見る；を少なく見積もる
1425,clarify,を明確にする
1426,spark,を引き起こす；を刺激する；スパークする
1427,seize,をつかむ；を奪い取る；を没収する
1428,soar,急上昇する；空高く飛ぶ
1429,glow,光り［照り］輝く；赤く燃える；紅潮する
1430,disguise,を(～に)変装させる(as)；を偽る
1431,distort,を歪める；歪む
1432,undermine,を徐々にむしばむ；を侵食する
1433,abolish,を廃止する
1434,strip,を［から］取り去る；を裸にする
1435,dispose,〔＋ofで〕を処分する；を(…する)気にさせる(to do)；を配置する
1436,dump,を投棄する；をどさっと落とす
1437,weave,を織る；(計画・物語など)を作り上げる
1438,refine,を洗練する；を精製する
1439,enrich,を豊かにする；(物質)を濃縮化する
1440,coordinate,を調整する；を組織する；(服など)をコーディネートする
1441,headline,(新聞などの)見出し
1442,internship,【米】 実務［医学］研修；研修期間
1443,outlet,直売店，特売店；はけ口；【米】(電気の)コンセント
1444,remedy,治療(法)；治療薬；解決法
1445,pill,錠剤，丸薬；〔the ～〕ピル，経口避妊薬
1446,reception,反応；宴会；受付；受信(状態)
1447,transaction,(商)取引；(人と人との)交流
1448,mutation,突然変異(体)；変化
1449,dairy,〔集合的に〕乳製品；乳製品加工所［販売者］
1450,compassion,同情
1451,posture,姿勢；心構え
1452,curse,悪態，ののしりの言葉；呪い；〔通例a ～〕災い
1453,funeral,葬式
1454,census,国勢調査；交通調査
1455,encyclopedia,百科事典
1456,cereal,〔通例～s〕穀物；シリアル(穀物加工食品)
1457,fragment,断片
1458,patch,(～の)部分，斑点；継ぎ；貼り薬
1459,rubbish,【英】 ごみ；つまらないもの
1460,maze,迷路；複雑に込み入ったもの
1461,outlook,見解；見通し；眺め
1462,breakthrough,大発見，飛躍的進歩
1463,triumph,勝利；勝利の喜び；偉業
1464,ally,同盟国；提携者；援助者；盟友
1465,spectator,(試合などの)観客
1466,sphere,領域；球体；天体
1467,county,【米】 郡；【英】州
1468,behalf,利益，味方
1469,interval,(時間の)間隔；合間；隔たり；小休止
1470,circulation,循環；流通；(新聞・雑誌の)発行部数
1471,blade,刃；(プロペラなどの)羽根；(草などの)葉
1472,theft,窃盗(罪)
1473,vacuum,真空；空虚
1474,collision,衝突；対立
1475,bargain,買い得品；取引；契約
1476,landmark,(ある場所の)目印；画期的な出来事
1477,revenue,歳入；収益
1478,treaty,(国家間の)条約；協定
1479,supreme,最高の
1480,thorough,徹底的な；まったくの
1481,naked,裸の
1482,sincere,心からの；誠実な
1483,tame,飼いならされた，人に慣れた；退屈な
1484,insufficient,不十分な；不適当な
1485,dim,薄暗い；ぼんやりした
1486,acute,(痛み・感情などが)激しい；(知覚などが)鋭い；急性の
1487,disabled,障害のある；障害者用の
1488,metropolitan,大都市の，首都圏の
1489,monetary,金銭的な；金融の
1490,alternate,代わりの；交互の
1491,partial,部分的な；不公平な
1492,divine,神の；神にささげる
1493,drastic,徹底的な，抜本的な；極端な
1494,fierce,猛烈な；どう猛な
1495,sole,唯一の；単独の；独占的な
1496,spontaneous,自然発生的な；自発的な
1497,spatial,空間の
1498,neat,きちんとした；見事な
1499,tidy,きちんとした，整頓された；相当の
1500,loyal,(～に)忠実な(to)；誠実な
1501,bless,に恩恵を与える；に感謝する
1502,regain,を取り戻す
1503,conform,順応する；一致する
1504,enroll,登録する，入会する；を登録させる
1505,entitle,に権利を与える；に題名をつける
1506,halt,を止める；止まる
1507,provoke,(感情・行動など)を引き起こす；を挑発する
1508,invade,を侵略する；を侵害する；(場所)に殺到する
1509,squeeze,押し入る；を押し込む；(を)搾る；(を)強く押す
1510,crawl,はう；ゆっくり進む
1511,digest,を消化する；を理解する；を要約する
1512,utter,(声)を発する；(考えなど)を述べる
1513,refrain,控える
1514,populate,に住む，の住民である；に人を住まわせる
1515,accommodate,を収容する；を(～に)適応させる(to)
1516,steer,(を)操縦する；を(～へ)向ける(to)
1517,drown,溺死する；を水浸しにする
1518,dip,を浸す；(手など)を(～に)突っ込む(into / in)；下がる
1519,soak,を浸す；をずぶぬれにする；浸る
1520,stir,をかき回す；を揺り動かす
1521,transplant,を移植する；を移住させる
1522,reassure,を安心させる
1523,resume,(を)再開する；を取り戻す
1524,speculate,(と)推測する；投機する
1525,surpass,を上回る
1526,appoint,を任命する；(日時・場所など)を指定する
1527,intrigue,に興味を持たせる；陰謀を企てる
1528,decay,腐敗する；(徐々に)衰える
1529,contaminate,を汚染する；を堕落させる
1530,swell,膨張する，腫れる；を膨らませる
1531,delete,を削除する，消す
1532,tolerate,を許容する，我慢する
1533,envy,をうらやむ
1534,pray,(を)祈る
1535,confess,(を)告白する
1536,resign,(を)辞任する；を放棄する
1537,dissolve,(を)溶かす；(議会など)を解散する；(契約など)を解消する；溶ける
1538,unfold,(閉じたもの)を開く；を明らかにする；開く；明らかになる
1539,awaken,を目覚めさせる；(～から)覚める(from)
1540,conceive,(を)思いつく；と想像する；(を)妊娠する
1541,entrepreneur,起業家，事業家
1542,stake,利害関係；〔通例～s〕賭け金；杭
1543,surplus,余剰，過剰；黒字
1544,inflation,インフレ(ーション)；(物価の)高騰
1545,sweatshop,搾取工場
1546,clash,衝突；対立；かち合うこと；ガチャンという音
1547,sociology,社会学
1548,ideology,イデオロギー，思想傾向
1549,margin,余白；差；利ざや
1550,realm,領域；領土
1551,domain,分野；領域；ドメイン
1552,algorithm,アルゴリズム；問題解決の手順
1553,prairie,大草原
1554,frontier,〔通例the ～s〕最先端；〔the ～〕 【米】辺境地；国境
1555,bullet,銃弾
1556,shield,盾，防御物
1557,despair,絶望
1558,radiation,放射能，放射線
1559,placebo,偽薬，プラシーボ；気休め
1560,nursery,託児所；苗床
1561,spouse,配偶者
1562,makeup,化粧；化粧品；構成；性質
1563,mummy,ミイラ；【英】ママ，お母さん
1564,flesh,(人・動物の)肉；果肉
1565,limb,手足
1566,odor,におい；気配
1567,laundry,洗濯(物)；クリーニング店
1568,tide,潮(の干満)；動向
1569,questionnaire,アンケート
1570,nonsense,ばかげた物［話，考え］；無意味な言葉
1571,revenge,復讐
1572,intellect,知性；〔the ～(s)〕知識人
1573,hospitality,親切なもてなし，歓待；受容性
1574,librarian,司書，図書館員
1575,manuscript,(手書きの)原稿；写本
1576,obsession,(考えなどに)取りつかれること；妄想；強迫観念
1577,hygiene,衛生(状態)；健康法
1578,paradigm,理論的枠組み，パラダイム；模範
1579,legitimate,合法的な；妥当な
1580,authentic,本物の；信頼できる
1581,empirical,経験的な；経験主義の
1582,immense,膨大な
1583,absurd,ばかげた；不合理な
1584,weird,異様な，奇妙な
1585,accidental,偶然の；過失による
1586,uneasy,不安な；落ち着かない；ぎこちない
1587,jealous,嫉妬深い；用心深い
1588,feminine,女らしい
1589,swift,素早い
1590,hollow,空洞の；空虚な；うわべだけの
1591,crude,大まかな；粗野な；未精製の
1592,sore,痛い；腹が立って
1593,pessimistic,悲観的な
1594,vain,無駄な；うぬぼれた
1595,susceptible,(～の)影響を受けやすい(to)；感染しやすい
1596,edible,食用の，食べられる
1597,sheer,純然たる，真の；すごい；(布が)薄地の
1598,explicit,明白な；率直な
1599,prone,(～に)なりやすい(to)；(…する)傾向がある(to do)
1600,affluent,裕福な；豊富な
1601,collaborate,共同して働く；(～に)協力する(with)
1602,exert,を及ぼす；(力など)を行使する
1603,excel,(～で)秀でている(in / at)；に勝る
1604,prosper,栄える，成功する；繁殖する
1605,surge,殺到する；(感情が)こみ上げる；急騰する
1606,intervene,(～に)介入する(in)；介在する
1607,insert,を挿入する
1608,overtake,を追い抜く；に追いつく；(災難・強い感情などが)を襲う
1609,snap,をパチンと鳴らす；をポキッと折る；ポキッと折れる；パチンと音を立てる
1610,carve,を彫る；を切り開く；(肉)を切り分ける
1611,addict,〔受身形で〕(～の)中毒になる(to)；(～に)凝る
1612,condemn,を非難する；〔受身形で〕(～の刑を)宣告される(to)
1613,convict,に有罪を宣告する
1614,dictate,を指図する；を書き取らせる；を規定する
1615,prescribe,(薬など)を処方する；を規定する
1616,inhibit,を抑制する；を妨げる
1617,stray,はぐれる，(道に)迷う
1618,roam,(を)歩き回る；放浪する
1619,enclose,を同封する；を取り囲む
1620,execute,を実行する；を処刑する
1621,coincide,同時に起こる；一致する
1622,lag,遅れる；徐々に弱まる
1623,cling,しがみつく；くっつく
1624,erase,を消す
1625,grind,(穀物など)をひく
1626,knit,を編む；を結合する；編み物をする
1627,inquire,(を)尋ねる
1628,betray,をうっかり表す；を裏切る
1629,leak,漏れる；を漏らす
1630,smash,を粉砕する；を強打する；粉々に壊れる；激突する
1631,bounce,跳ねる；反射する；を弾ませる；(Ｅメールが)(宛先不明で)返送される
1632,sprawl,(都市などが)不規則に広がる；だらしなく手足を伸ばす
1633,converse,(～と)会話をする(with)
1634,recite,を暗唱する；を詳述する
1635,disregard,を無視する；を軽視する
1636,frown,眉をひそめる
1637,evoke,を呼び起こす
1638,pledge,を誓う，約束する；を与えることを約束する
1639,aspire,(～を)熱望する(to)
1640,contemplate,(を)熟考する；を予想する
1641,grace,優美，優雅；分別；(神の)恩寵
1642,enlightenment,啓蒙，啓発
1643,commerce,商業；貿易
1644,draft,下書き；為替手形；隙間風
1645,barrel,バレル(液量の単位)；たる
1646,timber,【英】 木材；樹木
1647,garment,衣服
1648,thread,糸；(議論などの)筋道
1649,cabinet,〔しばしばthe C-〕内閣；戸棚
1650,bureau,(官庁の)局；事務局；案内所
1651,autonomy,(個人の)自律；自治(権)；自治体
1652,toll,損害(の程度)；死傷者数；通行料
1653,discourse,話し合い，会話；講演；論説
1654,superstition,迷信
1655,glimpse,ちらりと見えること
1656,arithmetic,計算；算数
1657,glossary,用語小辞典；用語集
1658,archive,〔しばしば～s〕記録文書，公文書；公文書保管所；(コンピューターの)アーカイブ
1659,legacy,遺産
1660,anthropology,人類学
1661,rage,激怒；猛威
1662,sorrow,悲しみ
1663,psychiatrist,精神科医
1664,ward,行政区；病棟
1665,stall,露店；エンスト；失速
1666,flame,炎；情熱
1667,moisture,水分；湿気
1668,irony,皮肉
1669,warrior,戦士
1670,astronomy,天文学
1671,probe,(無人)宇宙探査機；(～の)精査(into)；探り針
1672,altitude,高度，標高
1673,tumor,腫瘍；腫れ物
1674,defect,欠陥；不足
1675,sanitation,公衆衛生(学)；下水［衛生］設備
1676,longevity,長寿；寿命；長年勤続
1677,scope,(活動・能力などの)範囲；余地
1678,sentiment,感情；感想；感傷
1679,plausible,もっともらしい
1680,vigorous,精力的な；激しい；活力のある
1681,masculine,男らしい
1682,rigid,厳しい；硬直した
1683,adverse,不都合な；逆の
1684,coherent,一貫した，筋の通った；結束した
1685,literal,文字どおりの；逐語的な；散文的な
1686,arbitrary,恣意的な；独断的な
1687,anonymous,匿名の
1688,antique,骨董の，アンティークの；古風な
1689,eternal,永遠の；不変の
1690,intermediate,中級の；中間の
1691,subordinate,(～より)下位の(to)；副次的な
1692,gloomy,陰気な；薄暗い；悲観的な
1693,thermal,熱の，熱による；保温用の
1694,faint,かすかな；めまいがする；弱々しい
1695,naive,お人よしの，愚直な；純朴な
1696,apt,(…する)傾向がある(to do)；適切な；利発な
1697,arrogant,横柄な，傲慢な
1698,extrovert,外向的な；社交的な
1699,conspicuous,目立つ
1700,intact,損なわれていない，手つかずの
1701,embody,を具現する；を包含する
1702,illuminate,を照らす；を解明する
1703,console,を慰める
1704,verify,の正しさを証明［確認］する
1705,disclose,を公表する，暴く
1706,stack,を積む，積み重ねる；〔～ upで〕(車が)渋滞する
1707,rotate,回転する；循環する；を回転させる
1708,constrain,に(…することを)強いる(to do)；を抑える
1709,hinder,を妨げる
1710,withstand,に耐える
1711,tweet,(を)ツイートする，つぶやく
1712,sneeze,くしゃみをする
1713,erupt,(火山が)噴火する；勃発する
1714,blur,をぼかす；を曇らせる；をあいまいにする
1715,overlap,(一部)重なる；(と)重複［共通］する
1716,embed,〔通例受身形で〕埋め込まれる，はめ込まれる
1717,displace,に取って代わる；を移動させる
1718,render,を(ある状態に)する；(援助など)を与える
1719,plunge,(～に)(を)突っ込む(into)；没頭する；陥る
1720,surrender,を放棄する，引き渡す；(～に)屈する(to)
1721,plug,〔＋inで〕のプラグを電源に差し込む；を(～で)ふさぐ(with)
1722,suck,(を)吸う；(を)しゃぶる
1723,mock,をばかにする；のまねをしてからかう
1724,tease,(を)からかう；をいじめる
1725,soothe,をなだめる；を和らげる
1726,stain,を汚す；に着色する
1727,shun,を避ける
1728,stumble,よろけながら歩く；(～に)つまずく(on / over)
1729,flush,を紅潮させる；を水で流す；紅潮する
1730,impair,を損なう
1731,presume,と思う；と推定する；を前提とする
1732,contend,と主張する；競う
1733,roar,うなる，ほえる；大笑いする
1734,haunt,(記憶・考えなどが)につきまとう；(幽霊などが)に出る；によく行く
1735,divert,(注意など)をそらす；を迂回させる；(資金など)を転用する
1736,await,を待つ
1737,fetch,を(行って)持って［連れて］くる
1738,unify,を統合［統一］する；統一される
1739,inspect,を点検する；を視察する
1740,entail,を伴う，引き起こす；(…すること)を含む(doing)
1741,tactics,作戦，方策；戦術，戦法
1742,feat,偉業，功績；妙技
1743,prestige,名声；〔形容詞的に〕名声のある
1744,analogy,類推；類似
1745,conscience,良心；分別
1746,textile,織物；繊維(産業)
1747,deficit,赤字，不足；欠陥
1748,plague,疫病；(害虫などの)異常発生
1749,hazard,危険(要素)；偶然
1750,metabolism,(新陳)代謝，代謝作用
1751,paralysis,麻痺；〔比喩的に〕麻痺(状態)
1752,grid,(電気などの)供給網；格子(模様)；碁盤目
1753,carriage,馬車；車両；立ち居振舞い；【英】輸送
1754,friction,不和；摩擦
1755,rebel,反逆者
1756,regime,政権，政体；体制
1757,monopoly,独占(権)
1758,staple,必需食品；主要産物
1759,merchandise,商品
1760,vendor,物売り，行商人；自動販売機
1761,supervisor,監督者；指導教員
1762,predecessor,前任者；前のもの
1763,personnel,〔集合的に〕職員，社員
1764,vessel,船舶；容器；(体液が通る)脈管
1765,liver,肝臓
1766,duration,(時間の)継続，持続(時間)
1767,certificate,証明書；免許状
1768,geometry,幾何学
1769,symmetry,(左右)対称；調和
1770,biography,伝記
1771,masterpiece,傑作
1772,rhyme,押韻詩；韻；〔通例～s〕詩歌
1773,premium,保険料；プレミア；景品
1774,breakdown,崩壊；(神経)衰弱；故障；内訳
1775,courtesy,礼儀正しさ；好意；優遇
1776,protocol,(条約)議定書；外交儀礼；プロトコル
1777,specimen,標本；実例
1778,thesis,論文；命題，テーゼ
1779,eligible,適格の，資格のある；(結婚相手として)望ましい
1780,intrinsic,固有の，本質的な
1781,diligent,勤勉な；入念な
1782,vocational,職業の，職業訓練の(ための)
1783,bankrupt,破産宣告を受けた；破綻している
1784,stern,厳しい；いかめしい
1785,stubborn,頑固な，強情な；手に負えない
1786,maternal,母の，母親らしい；妊婦の
1787,fertile,肥沃な；多産の
1788,ripe,熟した；成熟した
1789,stiff,硬直した，凝った；堅い
1790,obsolete,廃れた，使われなくなった；古くなった
1791,vacant,空いている
1792,acoustic,音響の；聴覚の；(楽器が)アコースティックの
1793,preliminary,予備の，準備の
1794,approximate,おおよその
1795,implicit,暗黙の；内在する
1796,punctual,時間を守る
1797,compatible,矛盾しない；互換性のある；気が合う
1798,ample,十分すぎるほどの；広い
1799,pervasive,隅々に広がった；浸透する；充満する
1800,ubiquitous,至る所にある
1801,deduce,を推測する，演繹する
1802,simulate,を模擬実験する；を装う；をまねる
1803,merge,(を)合併する；を融合させる；溶け込む
1804,penetrate,(に)浸透する；(に)進出する；(を)貫く；(を)見抜く
1805,cater,(の)料理をまかなう；(要望などに)応える
1806,assault,に暴行する；を攻撃する
1807,torture,を拷問にかける；を苦しめる
1808,bleed,出血する
1809,erect,を建てる；を直立させる
1810,cherish,を大切にする；を心に抱く
1811,arouse,(感情など)を引き起こす；を目覚めさせる
1812,doom,〔通例受身形で〕運命にある
1813,mourn,(を)悼む；(を)嘆く
1814,dread,をひどく恐れる
1815,nourish,に栄養を与える；をはぐくむ
1816,inject,(人)に注射する，を注入する；を導入する
1817,swear,(～を)ののしる(at)；(を)誓う
1818,bid,(～に)の値をつける；(挨拶)を述べる
1819,corrupt,を堕落させる；を買収する；堕落する
1820,preoccupy,の心を奪う，を夢中にさせる
1821,browse,(を)拾い読みする；(を)閲覧する；(商品など)を見て歩く
1822,compile,を編集する；(資料など)をまとめる
1823,allocate,を割り当てる，分配する
1824,offset,を相殺する，埋め合わせる；をオフセット印刷にする
1825,restrain,を制止する；を規制する
1826,comply,従う，応じる
1827,expire,期限が切れる
1828,embark,(～に)乗り出す(on)；乗船［搭乗］する
1829,flap,パタパタ動く；羽ばたく；をパタパタ動かす
1830,furnish,に(～を)備えつける(with)
1831,forge,を偽造する；(関係など)を築く；を鍛造する
1832,thrust,を押しつける；を突き刺す；押し進む
1833,dispatch,を派遣する；を発送する；を処理する
1834,resent,に憤慨する
1835,reconcile,を(～と)一致させる(with)；を和解させる
1836,allege,を主張する
1837,oppress,を抑圧［迫害］する；を悩ませる
1838,expel,を追放する；を吐き出す
1839,ascend,(を)上がる
1840,commence,始まる；を開始する；…し始める(to do / doing)
1841,advent,〔the ～〕出現，到来
1842,reign,治世；統治
1843,diplomacy,外交(的手腕)
1844,embassy,大使館；大使一行
1845,exile,亡命(者)；(国外)追放
1846,refuge,避難(所)；保護
1847,plight,窮状；(悪い)状態
1848,solitude,ひとりでいること；孤独
1849,fallacy,誤った考え，誤信；錯誤
1850,latitude,緯度；(行動・思想などの)許容範囲
1851,eclipse,(日食・月食などの)食；(名声などの)失墜
1852,basin,流域；盆地，海盆；洗面器［台］
1853,erosion,浸食；衰退
1854,archaeology,考古学
1855,errand,(人の)使い，使い走り；用件
1856,mercy,慈悲；〔通例a ～〕幸運
1857,rhetoric,修辞(法)；美辞麗句
1858,verse,韻文；詩
1859,congestion,混雑
1860,sewage,下水
1861,complement,(～の)補完物，補足(to)；(文法の)補語
1862,subsidy,補助金；報奨金
1863,mortgage,住宅ローン；抵当(権)
1864,attorney,【米】 弁護士；代理人
1865,outfit,衣装一式；装備［道具］一式；組織
1866,bulk,〔the ～〕(～の)大半(of)；大きさ；大量
1867,reunion,再会(の集い)；再結合
1868,synthesis,合成；総合
1869,mold,鋳型；鋳物；性格；かび
1870,thirst,(のどの)渇き；(～に対する)渇望(for)
1871,greed,強欲
1872,bribe,賄賂
1873,contempt,軽蔑；恥辱
1874,texture,感触，手触り；本質；質感
1875,orphan,孤児
1876,harassment,嫌がらせ，ハラスメント
1877,hay,干し草
1878,doctrine,教義；【米】(政策上の)主義
1879,holistic,全体論の；(医療が)ホリスティックの
1880,liable,しがちな；(～を)受けやすい(to)；責任がある
1881,earnest,まじめな，熱心な
1882,intelligible,(簡単に)理解できる
1883,abrupt,突然の
1884,reckless,無謀な；(～を)顧みない(of)
1885,furious,激怒した；猛烈な
1886,eloquent,雄弁な；説得力のある
1887,juvenile,青少年の
1888,notorious,悪名高い
1889,timid,臆病な；内気な
1890,humid,湿気のある
1891,contagious,感染(性)の；病気を伝染する
1892,cynical,冷笑的な，皮肉な
1893,dumb,ばかげた；口のきけない；無言の
1894,monotonous,単調な
1895,perpetual,永続的な；ひっきりなしの
1896,dizzy,目まいがする；当惑した
1897,weary,疲れ果てた；(～に)うんざりした(of)
1898,numb,麻痺した，無感覚な；ぼう然とした
1899,mortal,致命的な；死すべき(運命の)
1900,zealous,熱心な；熱狂的な
